Date,BABA,JD,SMCI,EVRG,SO,NEE,WEC,DUK,CNP,ABNB,UBER,F,SPOT,LCID,SHOPCN,RIVN
2024-06-12,1010.4919415680541,990.9788007831557,1419.21371935065,1068.2396057452993,1069.7061669857612,1159.5412525946995,1081.595764873552,1026.3787122020108,,941.9684742989755,1344.2691793990239,980.2619874722129,968.9085051159594,858.1835157024035,958.6139685454403,1120.560203975432
2024-06-19,926.9477264825194,986.6353051595759,1547.2505187959807,1045.8234939392426,1047.1948205212116,1143.0199321131934,1078.7939779472374,1023.0360896086902,,939.993737895886,1314.5525825481081,968.7464086897348,964.1934528332511,853.9532813228755,955.1620713527444,1094.8916200129604
2024-06-26,921.8345939147497,962.2814599246715,1457.4515487741442,1044.9773330035437,1047.8271802428583,1171.886795452121,1076.942042588388,1021.088165581056,,940.6366636546433,1310.6348898969648,979.0596367873883,964.5257663518619,854.6872073512577,956.3795542836519,1236.4835895089336
2024-07-03,930.5493233249084,953.4669967374739,1475.5639306927096,1043.1646229451346,1047.2966562932102,1157.481088854122,1076.344478886835,1019.1811103987155,,939.3876494055854,1282.5760101880212,1005.1703055764496,959.0097486484973,860.4769337085978,959.2071075563862,1238.124253339709
2024-07-10,938.0622698689624,955.3631156183856,1530.825274249027,1053.710034350187,1052.9561294496448,1169.143657567456,1082.5987954813788,1027.6549261730675,,939.6769550320744,1258.9474374534602,1017.9902978671414,954.1114125841809,865.8775942244309,958.2774644198583,1311.560380136002
2024-07-17,951.1667691930959,964.6442782963602,1454.0494511512834,1069.7625218181367,1072.2729395277838,1154.354817969995,1109.4111843688663,1043.3941107992655,,939.5845315612589,1255.6714214796395,1075.0391871846532,951.250689130793,872.4994868528603,960.7389333042818,1351.1418120339401
2024-07-24,940.2589622353096,945.8034313603291,1351.1625520038046,1076.4973127485025,1077.3241391050592,1199.2560643031875,1113.5145707921972,1046.890792068347,,937.7215531934639,1224.9169484500242,1038.5789741475282,974.0241857033302,870.5296864383579,954.9280226661789,1312.7606344788298
2024-07-31,971.478686789984,964.1970656599797,1350.4642486582027,1095.5310793789938,1085.9977472761584,1206.9938245453254,1136.6947220890418,1051.3386797542923,1032.9950271964135,938.1147107743664,1214.04315561456,958.1676720605071,981.2844866973298,878.3780201139357,954.0022535178053,1330.6667921639776
2024-08-07,970.5510691600557,955.3655218691946,1160.0075742754284,1109.4221948746651,1112.055211763094,1222.2203726394814,1158.609338936481,1071.6011817925125,1027.1966057581055,935.461475461264,1227.8779940935542,938.7257471226458,972.2041454142445,881.8108574702491,963.210020833274,1230.1933219124726
2024-08-14,985.410669411158,965.9499420444699,1230.6290075743825,1111.1083811927103,1112.5762075357118,1225.5916610628701,1164.4932638282053,1072.087012381148,1028.3537243612639,936.3131587088557,1292.797028636124,947.8536753205608,974.7662428197339,884.9033151177331,973.0217769586438,1215.687965168442
2024-08-21,1013.3811066384394,982.0384435733832,1274.5002043941463,1105.1700798561164,1114.8119041014838,1241.139178232416,1178.1327611685845,1069.5897887023737,1009.5747354958579,936.4397851007642,1307.950707361767,962.7548711757887,980.0481638951662,888.9934831791729,981.2486605755805,1210.7155084358897
2024-08-28,986.9670985104408,967.6917867838204,1115.5571314817541,1109.1280863168654,1105.199128848699,1239.6048282544543,1184.7930190444938,1070.6193692610052,1014.9548004596971,937.2364826328181,1289.6544621643966,968.2469999881187,976.9844867457718,892.3274762544027,976.6015364656711,1239.9109329970893
2024-09-04,1009.8381855268857,983.8601891850401,1086.5413371286184,1124.5094001251036,1126.9035840044694,1243.8404341038504,1199.4429808905472,1090.1469436448106,1018.3036453511213,938.9401667162958,1289.0703869826186,967.2504191463289,974.0813910221559,895.334388154197,974.4992893600364,1224.105716500646
2024-09-11,1030.4714057886918,984.9009872894957,1109.8359534193137,1126.9805617228076,1127.8920155272624,1270.5566553115434,1207.6057519203973,1087.3231836403995,1022.078920258352,941.0831958401436,1276.0155307446146,956.7285778560137,979.7210904625861,899.3164776314355,977.2647747534187,1252.954975500879
2024-09-18,1026.3160337191734,987.4308457912448,1103.2235463847583,1139.978542204497,1130.0241026212414,1279.4694234650294,1204.6292584791724,1085.4044851400558,1023.9647191401317,943.7260006633584,1309.6949531021157,970.5417804466649,984.699806214119,899.3811528709044,983.9812011838027,1213.8228437308853
2024-09-25,1099.7080060688845,1076.3052513693044,1121.2522072820877,1142.9949384914112,1132.8016929281282,1283.6174582132844,1193.0172378574985,1086.08120731569,1027.9033538446406,946.8420051852885,1347.6327117570727,958.5186137522867,1011.2376239837313,899.885925169622,989.5261919999812,1142.4134486980786
2024-10-02,1244.6078198079654,1267.0651118231517,1088.5013231960597,1139.4996624350533,1145.4403898859168,1291.7365967547778,1177.668210604002,1087.4137772995387,1038.1101824549912,944.5312579838865,1301.5986927334177,959.4799641093593,1003.9007865036581,898.6100318535474,988.6624842309269,1127.600616778119
2024-10-09,1179.2553394415752,1225.3982236039844,1124.324221670996,1117.8919657867723,1122.5152334501288,1233.0211342408738,1149.7756178421437,1064.322590662733,1028.973015134016,942.335840294062,1346.2371930274487,959.141695863203,999.8929071278667,892.7585962631325,993.3771076550069,1111.7323606052382
2024-10-16,1140.3027974514346,1189.2875483851803,1141.492409602275,1134.1095664610646,1145.136214305008,1276.1965207780038,1177.3781380477506,1081.3924793678236,1034.5737718966245,943.7666934872269,1391.4726715326183,967.0569777403335,998.6263936991659,894.7185173556035,990.9087257399954,1088.365564506475
2024-10-23,1103.965444326832,1175.6839357310678,1108.3801380607406,1138.9406111603837,1154.999749121147,1283.1773000457565,1176.421266954833,1083.9981599887446,1030.2920431226175,942.2338545827614,1360.8093031745598,967.5099362283596,1003.3894187450793,892.1902253921357,985.7890044755827,1076.8890011501458
